origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"411","8",0.3684718,1340.7068043,3.8251580,1344.9004342
"411","5",0.3684718,1316.7028621,5.3872645,1322.4585984
"411","7",0.3684718,1192.5566956,1.3512963,1194.2764637
"411","15",0.3684718,2259.0863744,2.9353627,2262.3902089
"411","2",0.3684718,1142.5551400,2.3642810,1145.2878928
"412","1",16.7854082,1080.1881516,2.4901629,1099.4637227
"412","3",16.7854082,1760.6369794,3.4647261,1780.8871137
"412","16",16.7854082,703.7139711,2.6653095,723.1646888
"412","4",16.7854082,934.4305841,0.4822301,951.6982224
"412","10",16.7854082,885.4164634,2.9794628,905.1813344
"412","9",16.7854082,1067.8450547,2.8057399,1087.4362027
"412","12",16.7854082,1067.8450547,2.8057399,1087.4362027
"412","6",16.7854082,1215.9153567,0.6805221,1233.3812871
"412","8",16.7854082,1236.5802401,3.8251580,1257.1908063
"412","5",16.7854082,1279.7086640,5.3872645,1301.8813367
"412","7",16.7854082,1132.4034284,1.3512963,1150.5401329
"412","15",16.7854082,2154.9598102,2.9353627,2174.6805811
"412","2",16.7854082,1038.4285758,2.3642810,1057.5782650
"413","1",4.8089066,982.9191601,2.4901629,990.2182296
"413","3",4.8089066,1735.7508423,3.4647261,1744.0244749
"413","16",4.8089066,594.0932163,2.6653095,601.5674323
"413","4",4.8089066,988.6608400,0.4822301,993.9519767
"413","10",4.8089066,932.1424284,2.9794628,939.9307978
"413","9",4.8089066,1177.5113634,2.8057399,1185.1260098
"413","12",4.8089066,1177.5113634,2.8057399,1185.1260098
"413","6",4.8089066,1105.8542737,0.6805221,1111.3437025
"413","8",4.8089066,1119.0286032,3.8251580,1127.6626677
"413","5",4.8089066,1335.8675309,5.3872645,1346.0637020
"413","7",4.8089066,1174.0761991,1.3512963,1180.2364019
"413","15",4.8089066,2044.8987272,2.9353627,2052.6429965
"413","2",4.8089066,928.7350856,2.3642810,935.9082732
"414","1",0.9076102,898.3882361,2.4901629,901.7860092
"414","3",0.9076102,1680.9502725,3.4647261,1685.3226087
"414","16",0.9076102,509.5622923,2.6653095,513.1352119
"414","4",0.9076102,981.8416593,0.4822301,983.2314996
"414","10",0.9076102,896.9346997,2.9794628,900.8217727
"414","9",0.9076102,1319.3601767,2.8057399,1323.0735267
"414","12",0.9076102,1319.3601767,2.8057399,1323.0735267
"414","6",0.9076102,1021.3233498,0.6805221,1022.9114821
"414","8",0.9076102,976.5704080,3.8251580,981.3031762
"414","5",0.9076102,1329.1919242,5.3872645,1335.4867988
"414","7",0.9076102,1119.2756293,1.3512963,1121.5345358
"414","15",0.9076102,1960.3678032,2.9353627,1964.2107761
"414","2",0.9076102,844.2041616,2.3642810,847.4760528
"415","1",0.0011445,832.9460399,2.4901629,835.4373473
"415","3",0.0011445,1639.1184566,3.4647261,1642.5843272
"415","16",0.0011445,441.7410347,2.6653095,444.4074887
"415","4",0.0011445,973.0694856,0.4822301,973.5528603
"415","10",0.0011445,870.5005041,2.9794628,873.4811115
"415","9",0.0011445,1443.3681423,2.8057399,1446.1750267
"415","12",0.0011445,1443.3681423,2.8057399,1446.1750267
"415","6",0.0011445,928.5780163,0.6805221,929.2596830
"415","8",0.0011445,826.6971256,3.8251580,830.5234281
"415","5",0.0011445,1365.3820927,5.3872645,1370.7705017
"415","7",0.0011445,1092.8414337,1.3512963,1094.1938745
"415","15",0.0011445,1869.9438488,2.9353627,1872.8803560
"415","2",0.0011445,772.4023340,2.3642810,774.7677595
"416","1",5.3211184,769.8015720,2.4901629,777.6128534
"416","3",5.3211184,1629.0401016,3.4647261,1637.8259461
"416","16",5.3211184,378.5965668,2.6653095,386.5829948
"416","4",5.3211184,990.6524113,0.4822301,996.4557599
"416","10",5.3211184,891.0464290,2.9794628,899.3470103
"416","9",5.3211184,1516.7041428,2.8057399,1524.8310011
"416","12",5.3211184,1516.7041428,2.8057399,1524.8310011
"416","6",5.3211184,864.6562086,0.6805221,870.6578492
"416","8",5.3211184,733.0014896,3.8251580,742.1477660
"416","5",5.3211184,1368.5655282,5.3872645,1379.2739112
"416","7",5.3211184,1096.0248692,1.3512963,1102.6972840
"416","15",5.3211184,1806.0220411,2.9353627,1814.2785222
"416","2",5.3211184,709.2578662,2.3642810,716.9432656
"417","1",5.2032588,792.9252598,2.4901629,800.6186815
"417","3",5.2032588,1675.6010576,3.4647261,1684.2690424
"417","16",5.2032588,396.0060533,2.6653095,403.8746216
"417","4",5.2032588,1100.8097405,0.4822301,1106.4952294
"417","10",5.2032588,1001.2037583,2.9794628,1009.3864799
"417","9",5.2032588,1667.9377392,2.8057399,1675.9467378
"417","12",5.2032588,1667.9377392,2.8057399,1675.9467378
"417","6",5.2032588,808.7040009,0.6805221,814.5877818
"417","8",5.2032588,644.9693405,3.8251580,653.9977573
"417","5",5.2032588,1478.7228575,5.3872645,1489.3133808
"417","7",5.2032588,1176.1521762,1.3512963,1182.7067313
"417","15",5.2032588,1737.1231768,2.9353627,1745.2617982
"417","2",5.2032588,708.4898180,2.3642810,716.0573577
"418","1",7.9329949,709.1595147,2.4901629,719.5826726
"418","3",7.9329949,1624.1416603,3.4647261,1635.5393812
"418","16",7.9329949,375.4594927,2.6653095,386.0577971
"418","4",7.9329949,1146.2077907,0.4822301,1154.6230157
"418","10",7.9329949,1046.6018084,2.9794628,1057.5142661
"418","9",7.9329949,1786.4896904,2.8057399,1797.2284252
"418","12",7.9329949,1786.4896904,2.8057399,1797.2284252
"418","6",7.9329949,724.8293915,0.6805221,733.4429085
"418","8",7.9329949,561.0947312,3.8251580,572.8528840
"418","5",7.9329949,1524.1209076,5.3872645,1537.4411670
"418","7",7.9329949,1137.2633162,1.3512963,1146.5476074
"418","15",7.9329949,1653.2485674,2.9353627,1664.1169250
"418","2",7.9329949,624.7240729,2.3642810,635.0213488
"419","1",7.0760491,742.9282035,2.4901629,752.4944155
"419","3",7.0760491,1661.3513599,3.4647261,1671.8921350
"419","16",7.0760491,424.7259041,2.6653095,434.4672626
"419","4",7.0760491,1234.7525514,0.4822301,1242.3108306
"419","10",7.0760491,1135.1465692,2.9794628,1145.2020810
"419","9",7.0760491,1901.0360651,2.8057399,1910.9178540
"419","12",7.0760491,1901.0360651,2.8057399,1910.9178540
"419","6",7.0760491,717.2224190,0.6805221,724.9789902
"419","8",7.0760491,552.3587708,3.8251580,563.2599779
"419","5",7.0760491,1562.0319987,5.3872645,1574.4953123
"419","7",7.0760491,1174.4730158,1.3512963,1182.9003611
"419","15",7.0760491,1644.5514094,2.9353627,1654.5628211
"419","2",7.0760491,658.4927617,2.3642810,667.9330917
"420","1",10.5306151,786.8425277,2.4901629,799.8633057
"420","3",10.5306151,1730.7567045,3.4647261,1744.7520456
"420","16",10.5306151,515.1118310,2.6653095,528.3077556
"420","4",10.5306151,1307.5911722,0.4822301,1318.6040174
"420","10",10.5306151,1207.9851900,2.9794628,1221.4952679
"420","9",10.5306151,2036.1073514,2.8057399,2049.4437064
"420","12",10.5306151,2036.1073514,2.8057399,2049.4437064
"420","6",10.5306151,755.4828434,0.6805221,766.6939806
"420","8",10.5306151,571.2509272,3.8251580,585.6067003
"420","5",10.5306151,1633.6488833,5.3872645,1649.5667628
"420","7",10.5306151,1246.0899003,1.3512963,1257.9718117
"420","15",10.5306151,1682.3745293,2.9353627,1695.8405070
"420","2",10.5306151,702.3230242,2.3642810,715.2179202
"421","1",2.0837435,659.5449302,2.4901629,664.1188366
"421","3",2.0837435,1626.8771722,3.4647261,1632.4256417
"421","16",2.0837435,676.6394159,2.6653095,681.3884689
"421","4",2.0837435,1441.8190742,0.4822301,1444.3850477
"421","10",2.0837435,1358.3365127,2.9794628,1363.3997189
"421","9",2.0837435,2197.6349363,2.8057399,2202.5244196
"421","12",2.0837435,2197.6349363,2.8057399,2202.5244196
"421","6",2.0837435,619.5638149,0.6805221,622.3280805
"421","8",2.0837435,391.4030295,3.8251580,397.3119309
"421","5",2.0837435,1719.0253200,5.3872645,1726.4963280
"421","7",2.0837435,1331.4663370,1.3512963,1334.9013768
"421","15",2.0837435,1546.3371432,2.9353627,1551.3562494
"421","2",2.0837435,575.0254267,2.3642810,579.4734511
"422","1",3.2727487,759.8387170,2.4901629,765.6016286
"422","3",3.2727487,1687.4109996,3.4647261,1694.1484743
"422","16",3.2727487,855.8279854,2.6653095,861.7660435
"422","4",3.2727487,1565.1967974,0.4822301,1568.9517762
"422","10",3.2727487,1500.2977244,2.9794628,1506.5499359
"422","9",3.2727487,2372.5521420,2.8057399,2378.6306306
"422","12",3.2727487,2372.5521420,2.8057399,2378.6306306
"422","6",3.2727487,652.9580202,0.6805221,656.9112910
"422","8",3.2727487,399.5496145,3.8251580,406.6475211
"422","5",3.2727487,1819.3191068,5.3872645,1827.9791200
"422","7",3.2727487,1431.7601238,1.3512963,1436.3841688
"422","15",3.2727487,1579.0966021,2.9353627,1585.3047135
"422","2",3.2727487,675.3192135,2.3642810,680.9562432
"438","1",5.5898262,1649.8669905,2.4901629,1657.9469796
"438","3",5.5898262,2166.3334712,3.4647261,2175.3880234
"438","16",5.5898262,1424.1126465,2.6653095,1432.3677821
"438","4",5.5898262,1336.9938222,0.4822301,1343.0658785
"438","10",5.5898262,1297.4071591,2.9794628,1305.9764481
"438","9",5.5898262,772.2132171,2.8057399,780.6087832
"438","12",5.5898262,772.2132171,2.8057399,780.6087832
"438","6",5.5898262,1954.3183556,0.6805221,1960.5887040
"438","8",5.5898262,1974.9832391,3.8251580,1984.3982232
"438","5",5.5898262,1548.4181512,5.3872645,1559.3952419
"438","7",5.5898262,1519.6843580,1.3512963,1526.6254805
"438","15",5.5898262,2702.0872200,2.9353627,2710.6124089
"438","2",5.5898262,1641.5376915,2.3642810,1649.4917987
"439","1",3.4726645,1615.4383217,2.4901629,1621.4011491
"439","3",3.4726645,2166.3923689,3.4647261,2173.3297594
"439","16",3.4726645,1312.6703335,2.6653095,1318.8083075
"439","4",3.4726645,1337.0527199,0.4822301,1341.0076145
"439","10",3.4726645,1296.8946240,2.9794628,1303.3467513
"439","9",3.4726645,832.0001745,2.8057399,838.2785789
"439","12",3.4726645,832.0001745,2.8057399,838.2785789
"439","6",3.4726645,1824.8717191,0.6805221,1829.0249057
"439","8",3.4726645,1760.5685578,3.8251580,1767.8663802
"439","5",3.4726645,1548.4770489,5.3872645,1557.3369779
"439","7",3.4726645,1519.7432558,1.3512963,1524.5672166
"439","15",3.4726645,2701.5746849,2.9353627,2707.9827120
"439","2",3.4726645,1605.3710813,2.3642810,1611.2080267
"440","1",0.9893889,1438.6066696,2.4901629,1442.0862214
"440","3",0.9893889,2006.7699759,3.4647261,2011.2240908
"440","16",0.9893889,1133.5134160,2.6653095,1137.1681143
"440","4",0.9893889,1180.5635806,0.4822301,1182.0351995
"440","10",0.9893889,1131.5494599,2.9794628,1135.5183116
"440","9",0.9893889,980.3747734,2.8057399,984.1699021
"440","12",0.9893889,980.3747734,2.8057399,984.1699021
"440","6",0.9893889,1645.7148016,0.6805221,1647.3847126
"440","8",0.9893889,1625.0571652,3.8251580,1629.8717120
"440","5",0.9893889,1503.2247619,5.3872645,1509.6014152
"440","7",0.9893889,1378.5364249,1.3512963,1380.8771100
"440","15",0.9893889,2529.8060460,2.9353627,2533.7307976
"440","2",0.9893889,1428.5394292,2.3642810,1431.8930991
"441","1",0.0559080,1393.8618624,2.4901629,1396.4079333
"441","3",0.0559080,2018.5762106,3.4647261,2022.0968446
"441","16",0.0559080,1019.9831715,2.6653095,1022.7043890
"441","4",0.0559080,1192.3698153,0.4822301,1192.9079534
"441","10",0.0559080,1143.3556946,2.9794628,1146.3910654
"441","9",0.0559080,1013.0461219,2.8057399,1015.9077698
"441","12",0.0559080,1013.0461219,2.8057399,1015.9077698
"441","6",0.0559080,1532.1845571,0.6805221,1532.9209872
"441","8",0.0559080,1507.4957862,3.8251580,1511.3768522
"441","5",0.0559080,1515.0309966,5.3872645,1520.4741691
"441","7",0.0559080,1390.3426596,1.3512963,1391.7498639
"441","15",0.0559080,2471.2290106,2.9353627,2474.2202812
"441","2",0.0559080,1354.6977762,2.3642810,1357.1179652
"442","1",5.7991077,1352.0209443,2.4901629,1360.3102149
"442","3",5.7991077,1985.1234311,3.4647261,1994.3872648
"442","16",5.7991077,963.1950004,2.6653095,971.6594176
"442","4",5.7991077,1158.9170357,0.4822301,1165.1983736
"442","10",5.7991077,1109.9029151,2.9794628,1118.6814856
"442","9",5.7991077,1065.9200666,2.8057399,1074.5249142
"442","12",5.7991077,1065.9200666,2.8057399,1074.5249142
"442","6",5.7991077,1474.9560579,0.6805221,1481.4356877
"442","8",5.7991077,1399.8719606,3.8251580,1409.4962263
"442","5",5.7991077,1481.0360466,5.3872645,1492.2224188
"442","7",5.7991077,1356.8898801,1.3512963,1364.0402841
"442","15",5.7991077,2414.0005114,2.9353627,2422.7349817
"442","2",5.7991077,1297.8368698,2.3642810,1306.0002584
"443","1",1.5814677,1153.6012386,2.4901629,1157.6728693
"443","3",1.5814677,1906.4329208,3.4647261,1911.4791146
"443","16",1.5814677,764.7752948,2.6653095,769.0220720
"443","4",1.5814677,1103.7136762,0.4822301,1105.7773741
"443","10",1.5814677,1054.6995556,2.9794628,1059.2604861
"443","9",1.5814677,1205.1615441,2.8057399,1209.5487517
"443","12",1.5814677,1205.1615441,2.8057399,1209.5487517
"443","6",1.5814677,1276.5363523,0.6805221,1278.7983421
"443","8",1.5814677,1201.4522550,3.8251580,1206.8588807
"443","5",1.5814677,1448.9917561,5.3872645,1455.9604883
"443","7",1.5814677,1301.6865205,1.3512963,1304.6192846
"443","15",1.5814677,2215.5808057,2.9353627,2220.0976361
"443","2",1.5814677,1099.4171642,2.3642810,1103.3629128
"444","1",3.7267902,1110.1475084,2.4901629,1116.3644615
"444","3",3.7267902,1862.9791905,3.4647261,1870.1707068
"444","16",3.7267902,721.3215645,2.6653095,727.7136642
"444","4",3.7267902,1115.8891882,0.4822301,1120.0982086
"444","10",3.7267902,1059.3707766,2.9794628,1066.0770296
"444","9",3.7267902,1310.5471537,2.8057399,1317.0796838
"444","12",3.7267902,1310.5471537,2.8057399,1317.0796838
"444","6",3.7267902,1233.0826220,0.6805221,1237.4899343
"444","8",3.7267902,1146.6848927,3.8251580,1154.2368409
"444","5",3.7267902,1463.0958791,5.3872645,1472.2099338
"444","7",3.7267902,1301.3045473,1.3512963,1306.3826338
"444","15",3.7267902,2172.1270754,2.9353627,2178.7892283
"444","2",3.7267902,1055.9634339,2.3642810,1062.0545051
"445","1",20.2714021,1153.9703867,2.4901629,1176.7319517
"445","3",20.2714021,1962.5136664,3.4647261,1986.2497945
"445","16",20.2714021,762.7653815,2.6653095,785.7020931
"445","4",20.2714021,1217.0615749,0.4822301,1237.8152071
"445","10",20.2714021,1158.9052525,2.9794628,1182.1561173
"445","9",20.2714021,1500.7078475,2.8057399,1523.7849894
"445","12",20.2714021,1500.7078475,2.8057399,1523.7849894
"445","6",20.2714021,1216.0862437,0.6805221,1237.0381680
"445","8",20.2714021,1052.3515834,3.8251580,1076.4481435
"445","5",20.2714021,1564.4118397,5.3872645,1590.0705063
"445","7",20.2714021,1400.8390231,1.3512963,1422.4617215
"445","15",20.2714021,2144.5054196,2.9353627,2167.7121844
"445","2",20.2714021,1093.4266809,2.3642810,1116.0623639
"446","1",2.5543659,990.6814658,2.4901629,995.7259947
"446","3",2.5543659,1812.6390827,3.4647261,1818.6581747
"446","16",2.5543659,599.4764607,2.6653095,604.6961361
"446","4",2.5543659,1146.5901117,0.4822301,1149.6267077
"446","10",2.5543659,1044.0211302,2.9794628,1049.5549589
"446","9",2.5543659,1517.9937148,2.8057399,1523.3538206
"446","12",2.5543659,1517.9937148,2.8057399,1523.3538206
"446","6",2.5543659,1052.7973229,0.6805221,1056.0322110
"446","8",2.5543659,889.0626625,3.8251580,895.4421865
"446","5",2.5543659,1525.8419919,5.3872645,1533.7836224
"446","7",2.5543659,1266.3620597,1.3512963,1270.2677220
"446","15",2.5543659,1981.2164988,2.9353627,1986.7062274
"446","2",2.5543659,930.1377600,2.3642810,935.0564069
"450","1",2.3569702,858.2857686,2.4901629,863.1329018
"450","3",2.3569702,1773.2679142,3.4647261,1779.0896104
"450","16",2.3569702,536.6424584,2.6653095,541.6647381
"450","4",2.3569702,1346.6691057,0.4822301,1349.5083061
"450","10",2.3569702,1247.0631235,2.9794628,1252.3995565
"450","9",2.3569702,1999.5289830,2.8057399,2004.6916931
"450","12",2.3569702,1999.5289830,2.8057399,2004.6916931
"450","6",2.3569702,873.9556454,0.6805221,876.9931377
"450","8",2.3569702,710.2209851,3.8251580,716.4031132
"450","5",2.3569702,1673.9485531,5.3872645,1681.6927878
"450","7",2.3569702,1286.3895701,1.3512963,1290.0978366
"450","15",2.3569702,1802.3748213,2.9353627,1807.6671542
"450","2",2.3569702,773.8503268,2.3642810,778.5715780
"451","1",6.8084581,874.5571364,2.4901629,883.8557574
"451","3",6.8084581,1817.4677287,3.4647261,1827.7409128
"451","16",6.8084581,599.3655694,2.6653095,608.8393371
"451","4",6.8084581,1392.7270881,0.4822301,1400.0177764
"451","10",6.8084581,1293.1211059,2.9794628,1302.9090268
"451","9",6.8084581,2119.7660357,2.8057399,2129.3802337
"451","12",6.8084581,2119.7660357,2.8057399,2129.3802337
"451","6",6.8084581,843.1974521,0.6805221,850.6864323
"451","8",6.8084581,658.9655359,3.8251580,669.5991520
"451","5",6.8084581,1720.0065354,5.3872645,1732.2022581
"451","7",6.8084581,1332.4475525,1.3512963,1340.6073069
"451","15",6.8084581,1770.0891380,2.9353627,1779.8329588
"451","2",6.8084581,790.0376329,2.3642810,799.2103720
"452","1",8.1730694,853.4741578,2.4901629,864.1373900
"452","3",8.1730694,1820.8063997,3.4647261,1832.4441951
"452","16",8.1730694,673.1066101,2.6653095,683.9449889
"452","4",8.1730694,1465.5859512,0.4822301,1474.2412507
"452","10",8.1730694,1365.9799690,2.9794628,1377.1325012
"452","9",8.1730694,2194.1021304,2.8057399,2205.0809397
"452","12",8.1730694,2194.1021304,2.8057399,2205.0809397
"452","6",8.1730694,812.5070870,0.6805221,821.3606785
"452","8",8.1730694,559.0986813,3.8251580,571.0969086
"452","5",8.1730694,1791.6436623,5.3872645,1805.2039961
"452","7",8.1730694,1404.0846793,1.3512963,1413.6090450
"452","15",8.1730694,1738.6456690,2.9353627,1749.7541010
"452","2",8.1730694,768.9546543,2.3642810,779.4920046
"453","1",13.2222740,839.4442955,2.4901629,855.1567324
"453","3",13.2222740,1806.7765374,3.4647261,1823.4635375
"453","16",13.2222740,850.2560042,2.6653095,866.1435877
"453","4",13.2222740,1621.7184394,0.4822301,1635.4229436
"453","10",13.2222740,1538.2358779,2.9794628,1554.4376147
"453","9",13.2222740,2371.2515246,2.8057399,2387.2795385
"453","12",13.2222740,2371.2515246,2.8057399,2387.2795385
"453","6",13.2222740,794.3765489,0.6805221,808.2793450
"453","8",13.2222740,540.9681432,3.8251580,558.0155751
"453","5",13.2222740,1898.9246853,5.3872645,1917.5342238
"453","7",13.2222740,1511.3657023,1.3512963,1525.9392726
"453","15",13.2222740,1720.5151308,2.9353627,1736.6727675
"453","2",13.2222740,754.9247920,2.3642810,770.5113469
"454","1",2.4589933,911.4996140,2.4901629,916.4487701
"454","3",2.4589933,1839.0718965,3.4647261,1844.9956158
"454","16",2.4589933,1014.0039589,2.6653095,1019.1282616
"454","4",2.4589933,1716.8576943,0.4822301,1719.7989177
"454","10",2.4589933,1651.9586213,2.9794628,1657.3970774
"454","9",2.4589933,2524.2130390,2.8057399,2529.4777721
"454","12",2.4589933,2524.2130390,2.8057399,2529.4777721
"454","6",2.4589933,804.6189171,0.6805221,807.7584325
"454","8",2.4589933,551.2105114,3.8251580,557.4946626
"454","5",2.4589933,1970.9800037,5.3872645,1978.8262615
"454","7",2.4589933,1583.4210208,1.3512963,1587.2313103
"454","15",2.4589933,1730.7574991,2.9353627,1736.1518550
"454","2",2.4589933,826.9801105,2.3642810,831.8033847
"468","1",1.9752636,1830.1643719,2.4901629,1834.6297985
"468","3",1.9752636,2346.6308525,3.4647261,2352.0708422
"468","16",1.9752636,1604.4100278,2.6653095,1609.0506009
"468","4",1.9752636,1517.2912035,0.4822301,1519.7486973
"468","10",1.9752636,1477.7045405,2.9794628,1482.6592669
"468","9",1.9752636,952.5105985,2.8057399,957.2916020
"468","12",1.9752636,952.5105985,2.8057399,957.2916020
"468","6",1.9752636,2134.6157370,0.6805221,2137.2715228
"468","8",1.9752636,2149.9395026,3.8251580,2155.7399243
"468","5",1.9752636,1728.7155325,5.3872645,1736.0780607
"468","7",1.9752636,1699.9817394,1.3512963,1703.3082994
"468","15",1.9752636,2882.3846014,2.9353627,2887.2952277
"468","2",1.9752636,1821.8350729,2.3642810,1826.1746175
"469","1",1.3006997,1815.2048820,2.4901629,1818.9957447
"469","3",1.3006997,2331.6713626,3.4647261,2336.4367884
"469","16",1.3006997,1545.3260142,2.6653095,1549.2920235
"469","4",1.3006997,1502.3317137,0.4822301,1504.1146436
"469","10",1.3006997,1462.7450506,2.9794628,1467.0252131
"469","9",1.3006997,969.6265619,2.8057399,973.7330015
"469","12",1.3006997,969.6265619,2.8057399,973.7330015
"469","6",1.3006997,2057.5273998,0.6805221,2059.5086217
"469","8",1.3006997,2011.4240665,3.8251580,2016.5499242
"469","5",1.3006997,1713.7560427,5.3872645,1720.4440069
"469","7",1.3006997,1685.0222495,1.3512963,1687.6742456
"469","15",1.3006997,2867.4251115,2.9353627,2871.6611739
"469","2",1.3006997,1806.8755830,2.3642810,1810.5405637
"470","1",9.0400603,1670.9268818,2.4901629,1682.4571050
"470","3",9.0400603,2239.0901880,3.4647261,2251.5949743
"470","16",9.0400603,1365.6463923,2.6653095,1377.3517621
"470","4",9.0400603,1412.8837927,0.4822301,1422.4060831
"470","10",9.0400603,1363.8696720,2.9794628,1375.8891951
"470","9",9.0400603,1018.3554609,2.8057399,1030.2012610
"470","12",9.0400603,1018.3554609,2.8057399,1030.2012610
"470","6",9.0400603,1877.8477779,0.6805221,1887.5683603
"470","8",9.0400603,1785.7584880,3.8251580,1798.6237063
"470","5",9.0400603,1734.8323352,5.3872645,1749.2596600
"470","7",9.0400603,1610.8566370,1.3512963,1621.2479936
"470","15",9.0400603,2762.1262581,2.9353627,2774.1016811
"470","2",9.0400603,1660.8596414,2.3642810,1672.2639826
"471","1",4.2679711,1576.1088446,2.4901629,1582.8669786
"471","3",4.2679711,2145.4486935,3.4647261,2153.1813906
"471","16",4.2679711,1237.7902311,2.6653095,1244.7235116
"471","4",4.2679711,1319.2422982,0.4822301,1323.9924994
"471","10",4.2679711,1270.2281776,2.9794628,1277.4756114
"471","9",4.2679711,1058.9093236,2.8057399,1065.9830346
"471","12",4.2679711,1058.9093236,2.8057399,1065.9830346
"471","6",4.2679711,1749.5512885,0.6805221,1754.4997817
"471","8",4.2679711,1629.8788248,3.8251580,1637.9719539
"471","5",4.2679711,1641.9034795,5.3872645,1651.5587151
"471","7",4.2679711,1517.2151425,1.3512963,1522.8344099
"471","15",4.2679711,2667.3082210,2.9353627,2674.5115547
"471","2",4.2679711,1566.0416042,2.3642810,1572.6738562
"472","1",1.3209204,1529.7810867,2.4901629,1533.5921700
"472","3",1.3209204,2171.9021867,3.4647261,2176.6878332
"472","16",1.3209204,1140.9551428,2.6653095,1144.9413727
"472","4",1.3209204,1345.6957914,0.4822301,1347.4989420
"472","10",1.3209204,1296.6816708,2.9794628,1300.9820540
"472","9",1.3209204,1183.4416260,2.8057399,1187.5682862
"472","12",1.3209204,1183.4416260,2.8057399,1187.5682862
"472","6",1.3209204,1652.7162003,0.6805221,1654.7176429
"472","8",1.3209204,1531.1090091,3.8251580,1536.2550875
"472","5",1.3209204,1667.8148023,5.3872645,1674.5229872
"472","7",1.3209204,1543.6686357,1.3512963,1546.3408525
"472","15",1.3209204,2591.7606538,2.9353627,2596.0169369
"472","2",1.3209204,1475.5970122,2.3642810,1479.2822136
"473","1",16.0177983,1403.2416141,2.4901629,1421.7495754
"473","3",16.0177983,2102.7038244,3.4647261,2122.1863489
"473","16",16.0177983,1014.4156703,2.6653095,1033.0987781
"473","4",16.0177983,1276.4974291,0.4822301,1292.9974576
"473","10",16.0177983,1227.4833085,2.9794628,1246.4805696
"473","9",16.0177983,1201.6322911,2.8057399,1220.4558293
"473","12",16.0177983,1201.6322911,2.8057399,1220.4558293
"473","6",16.0177983,1526.1767278,0.6805221,1542.8750483
"473","8",16.0177983,1387.4296557,3.8251580,1407.2726120
"473","5",16.0177983,1621.7755090,5.3872645,1643.1805719
"473","7",16.0177983,1474.4702735,1.3512963,1491.8393681
"473","15",16.0177983,2465.2211812,2.9353627,2484.1743422
"473","2",16.0177983,1349.0575396,2.3642810,1367.4396190
"474","1",12.7695694,1313.5182782,2.4901629,1328.7780105
"474","3",12.7695694,2064.6363159,3.4647261,2080.8706113
"474","16",12.7695694,924.6923343,2.6653095,940.1272132
"474","4",12.7695694,1238.4299206,0.4822301,1251.6817201
"474","10",12.7695694,1189.4158000,2.9794628,1205.1648321
"474","9",12.7695694,1279.9622620,2.8057399,1295.5375712
"474","12",12.7695694,1279.9622620,2.8057399,1295.5375712
"474","6",12.7695694,1435.9082061,0.6805221,1449.3582976
"474","8",12.7695694,1272.1735458,3.8251580,1288.7682731
"474","5",12.7695694,1583.7080005,5.3872645,1601.8648344
"474","7",12.7695694,1436.4027649,1.3512963,1450.5236306
"474","15",12.7695694,2364.3273820,2.9353627,2380.0323141
"474","2",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","1",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","3",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","16",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","4",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","10",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","9",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","12",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","6",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","8",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","5",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","7",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","15",12.7695694,1259.3342037,2.3642810,1274.4680540
"483","2",12.7695694,1259.3342037,2.3642810,1274.4680540
"500","1",16.8798600,1901.7806284,2.4901629,1921.1506513
"500","3",16.8798600,2418.7829198,3.4647261,2439.1275058
"500","16",16.8798600,1631.3330993,2.6653095,1650.8782688
"500","4",16.8798600,1589.4432708,0.4822301,1606.8053610
"500","10",16.8798600,1549.3207970,2.9794628,1569.1801198
"500","9",16.8798600,1083.1280143,2.8057399,1102.8136142
"500","12",16.8798600,1083.1280143,2.8057399,1102.8136142
"500","6",16.8798600,2143.5344849,0.6805221,2161.0948670
"500","8",16.8798600,2097.4311516,3.8251580,2118.1361696
"500","5",16.8798600,1800.8675998,5.3872645,1823.1347243
"500","7",16.8798600,1772.1338067,1.3512963,1790.3649630
"500","15",16.8798600,2954.0008579,2.9353627,2973.8160806
"500","2",16.8798600,1893.4513294,2.3642810,1912.6954704
"501","1",9.4750319,1751.4926576,2.4901629,1763.4578524
"501","3",9.4750319,2319.6559638,3.4647261,2332.5957217
"501","16",9.4750319,1439.3219880,2.6653095,1451.4623294
"501","4",9.4750319,1493.4495685,0.4822301,1503.4068305
"501","10",9.4750319,1444.4354479,2.9794628,1456.8899425
"501","9",9.4750319,1212.9338177,2.8057399,1225.2145895
"501","12",9.4750319,1212.9338177,2.8057399,1225.2145895
"501","6",9.4750319,1951.0830455,0.6805221,1961.2385995
"501","8",9.4750319,1830.0224456,3.8251580,1843.3226354
"501","5",9.4750319,1816.1107498,5.3872645,1830.9730462
